Gene ID	Gene Name	Design Element	g1_g2.p-value	g1_g2.t-statistic	g1_g2.log2foldchange
MIMAT0004799	MIMAT0004799	A_25_P00011050	0.473954298632747	-1.19196866732087	-0.0337375932324759
MIMAT0004799	MIMAT0004799	A_25_P00011051	NA	-0.61143505421092	-0.0162667089995576
MIMAT0004799	MIMAT0004799	A_25_P00011052	NA	-2.60704902709286	-0.0417864997537638
MIMAT0004800	MIMAT0004800	A_25_P00010447	0.0306990229811299	3.6380449553387	0.943375910443488
MIMAT0004800	MIMAT0004800	A_25_P00010448	0.0263834733372303	3.77987298056525	0.860693257790373
MIMAT0004800	MIMAT0004800	A_25_P00010449	0.0285725836885934	3.68031088209207	0.779864714315871
MIMAT0004802	MIMAT0004802	A_25_P00011406	NA	2.04316999631029	0.0397543692548608
MIMAT0004802	MIMAT0004802	A_25_P00011408	0.460694336953228	1.24775268712443	0.0425342795246451
MIMAT0004802	MIMAT0004802	A_25_P00011409	NA	0.367598291425062	0.00750479757914491
MIMAT0004802	MIMAT0004802	A_25_P00011625	NA	0.553170457970787	0.0111899248443095
MIMAT0004805	MIMAT0004805	A_25_P00011240	NA	1.20979756143241	0.0238933594743811
MIMAT0004805	MIMAT0004805	A_25_P00011241	NA	1.77251253848183	0.0276056696138873
MIMAT0004805	MIMAT0004805	A_25_P00011242	NA	0.163767219887617	0.00416666439118618
MIMAT0004805	MIMAT0004805	A_25_P00011585	0.526474452544823	-1.03998902481965	-0.0292341380675873
MIMAT0004807	MIMAT0004807	A_25_P00011053	0.659620381195746	0.707138154590125	0.070229396900702
MIMAT0004807	MIMAT0004807	A_25_P00011054	0.370557701661983	1.49595724142498	0.160055345867035
MIMAT0004807	MIMAT0004807	A_25_P00011055	0.465489298162104	1.23503604774133	0.065053711753575
MIMAT0004807	MIMAT0004807	A_25_P00011056	0.69084381531499	0.652341368813428	0.0235140153825828
MIMAT0004810	MIMAT0004810	A_25_P00010831	0.287779592172512	-1.77773382559308	-0.0565914227198201
MIMAT0004810	MIMAT0004810	A_25_P00010832	0.591407941016167	0.860817931984464	0.0935865831202323
MIMAT0004810	MIMAT0004810	A_25_P00010833	0.991188723511139	0.0165842813164118	0.00118338337323287
MIMAT0004810	MIMAT0004810	A_25_P00010834	0.680209555334277	-0.67039138506139	-0.0341743036447957
